,año,mes,festividad,comuna,conducta,cantidad
316,2010,Agosto,Domingo,García Rovira,LESIONES PERSONALES,5
317,2010,Agosto,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,2
318,2010,Agosto,Domingo,La Ciudadela,HURTO A PERSONAS,3
319,2010,Agosto,Domingo,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
320,2010,Agosto,Domingo,La Ciudadela,LESIONES PERSONALES,1
321,2010,Agosto,Domingo,La Ciudadela,VIOLENCIA INTRAFAMILIAR,1
322,2010,Agosto,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,1
323,2010,Agosto,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
324,2010,Agosto,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,3
325,2010,Agosto,Domingo,La Pedregosa,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),2
326,2010,Agosto,Domingo,La Pedregosa,HURTO A PERSONAS,1
327,2010,Agosto,Domingo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
328,2010,Agosto,Domingo,La Pedregosa,LESIONES PERSONALES,5
329,2010,Agosto,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,2
330,2010,Agosto,Domingo,Lagos del Cacique,LESIONES PERSONALES,1
331,2010,Agosto,Domingo,Morrorico,HURTO A PERSONAS,2
332,2010,Agosto,Domingo,Morrorico,LESIONES PERSONALES,4
333,2010,Agosto,Domingo,Mutis,HURTO A ENTIDADES COMERCIALES,1
334,2010,Agosto,Domingo,Mutis,HURTO A MOTOCICLETAS,1
335,2010,Agosto,Domingo,Mutis,HURTO A PERSONAS,1
336,2010,Agosto,Domingo,Mutis,LESIONES PERSONALES,1
337,2010,Agosto,Domingo,Nor Oriental,HOMICIDIO,2
338,2010,Agosto,Domingo,Nor Oriental,HURTO A RESIDENCIAS,1
339,2010,Agosto,Domingo,Nor Oriental,LESIONES PERSONALES,1
340,2010,Agosto,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2
341,2010,Agosto,Domingo,Norte,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
342,2010,Agosto,Domingo,Norte,HURTO A PERSONAS,3
343,2010,Agosto,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
344,2010,Agosto,Domingo,Norte,LESIONES PERSONALES,10
345,2010,Agosto,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,6
346,2010,Agosto,Domingo,Occidental,HOMICIDIO,1
347,2010,Agosto,Domingo,Occidental,HURTO A PERSONAS,2
348,2010,Agosto,Domingo,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
349,2010,Agosto,Domingo,Occidental,LESIONES PERSONALES,2
350,2010,Agosto,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,4
351,2010,Agosto,Domingo,Oriental,HURTO A PERSONAS,3
352,2010,Agosto,Domingo,Oriental,HURTO A RESIDENCIAS,1
353,2010,Agosto,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
354,2010,Agosto,Domingo,Oriental,LESIONES PERSONALES,1
355,2010,Agosto,Domingo,Provenza,HURTO A RESIDENCIAS,3
356,2010,Agosto,Domingo,Provenza,LESIONES PERSONALES,1
357,2010,Agosto,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
358,2010,Agosto,Domingo,San Francisco,HURTO A PERSONAS,3
359,2010,Agosto,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
360,2010,Agosto,Domingo,San Francisco,LESIONES PERSONALES,2
361,2010,Agosto,Domingo,Sur,HURTO A MOTOCICLETAS,1
362,2010,Agosto,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,5
363,2010,Agosto,Domingo,Sur Occidente,LESIONES PERSONALES,2
364,2010,Agosto,Festival Internacional de Cine de Santander,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
365,2010,Agosto,Festival Internacional de Cine de Santander,Centro,HURTO A PERSONAS,1
366,2010,Agosto,Festival Internacional de Cine de Santander,Centro,LESIONES PERSONALES,1
367,2010,Agosto,Festival Internacional de Cine de Santander,García Rovira,HURTO A PERSONAS,2
368,2010,Agosto,Festival Internacional de Cine de Santander,García Rovira,LESIONES PERSONALES,1
369,2010,Agosto,Festival Internacional de Cine de Santander,García Rovira,VIOLENCIA INTRAFAMILIAR,1
370,2010,Agosto,Festival Internacional de Cine de Santander,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
371,2010,Agosto,Festival Internacional de Cine de Santander,La Concordia,VIOLENCIA INTRAFAMILIAR,1
372,2010,Agosto,Festival Internacional de Cine de Santander,La Pedregosa,HURTO A PERSONAS,2
373,2010,Agosto,Festival Internacional de Cine de Santander,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
374,2010,Agosto,Festival Internacional de Cine de Santander,Morrorico,HOMICIDIO,1
375,2010,Agosto,Festival Internacional de Cine de Santander,Nor Oriental,LESIONES PERSONALES,1
376,2010,Agosto,Festival Internacional de Cine de Santander,Occidental,HURTO A PERSONAS,3
377,2010,Agosto,Festival Internacional de Cine de Santander,Oriental,HURTO A RESIDENCIAS,1
378,2010,Agosto,Festival Internacional de Cine de Santander,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
379,2010,Agosto,Festival Internacional de Cine de Santander,Oriental,VIOLENCIA INTRAFAMILIAR,1
380,2010,Agosto,Festival Internacional de Cine de Santander,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
381,2010,Agosto,Festival Internacional de Cine de Santander,San Francisco,LESIONES PERSONALES,2
382,2010,Agosto,Festival Internacional de Cine de Santander,San Francisco,VIOLENCIA INTRAFAMILIAR,1
383,2010,Agosto,Festival Internacional de Cine de Santander,Sur,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
384,2010,Agosto,Festival Internacional de Cine de Santander,Sur Occidente,LESIONES PERSONALES,1
385,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
386,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,HURTO A MOTOCICLETAS,1
387,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,HURTO A PERSONAS,8
388,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
389,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,3
390,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Centro,HURTO A PERSONAS,15
391,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
392,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Centro,LESIONES PERSONALES,9
393,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Centro,VIOLENCIA INTRAFAMILIAR,3
394,2010,Agosto,Festival Internacional del Piano de Santander la IUS,García Rovira,HURTO A PERSONAS,2
395,2010,Agosto,Festival Internacional del Piano de Santander la IUS,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
396,2010,Agosto,Festival Internacional del Piano de Santander la IUS,García Rovira,LESIONES PERSONALES,4
397,2010,Agosto,Festival Internacional del Piano de Santander la IUS,García Rovira,VIOLENCIA INTRAFAMILIAR,5
398,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Ciudadela,HURTO A PERSONAS,2
399,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
400,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Ciudadela,LESIONES PERSONALES,2
401,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Concordia,HURTO A ENTIDADES COMERCIALES,1
402,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Concordia,HURTO A PERSONAS,5
403,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
404,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Concordia,LESIONES PERSONALES,3
405,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Concordia,VIOLENCIA INTRAFAMILIAR,1
406,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Pedregosa,HURTO A PERSONAS,2
407,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Pedregosa,LESIONES PERSONALES,4
408,2010,Agosto,Festival Internacional del Piano de Santander la IUS,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
409,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Lagos del Cacique,HURTO A PERSONAS,1
410,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Morrorico,HURTO A PERSONAS,1
411,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
412,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Morrorico,LESIONES PERSONALES,1
413,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Morrorico,VIOLENCIA INTRAFAMILIAR,5
414,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Mutis,HURTO A ENTIDADES COMERCIALES,1
415,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Mutis,HURTO A MOTOCICLETAS,1
416,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Mutis,HURTO A PERSONAS,1
417,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Mutis,LESIONES PERSONALES,2
418,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Nor Oriental,HURTO A PERSONAS,3
419,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Nor Oriental,HURTO A RESIDENCIAS,1
420,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
421,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Nor Oriental,LESIONES PERSONALES,2
422,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2
423,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Norte,HURTO A PERSONAS,4
424,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Norte,HURTO A RESIDENCIAS,1
425,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
426,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Norte,LESIONES PERSONALES,5
427,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Norte,VIOLENCIA INTRAFAMILIAR,5
428,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Occidental,HURTO A PERSONAS,2
429,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Occidental,LESIONES PERSONALES,3
430,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Occidental,VIOLENCIA INTRAFAMILIAR,5
431,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Oriental,HURTO A ENTIDADES COMERCIALES,2
432,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Oriental,HURTO A PERSONAS,14
433,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Oriental,HURTO A RESIDENCIAS,1
434,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Oriental,LESIONES PERSONALES,5
435,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Provenza,HURTO A RESIDENCIAS,1
436,2010,Agosto,Festival Internacional del Piano de Santander la IUS,San Francisco,HURTO A ENTIDADES COMERCIALES,2
437,2010,Agosto,Festival Internacional del Piano de Santander la IUS,San Francisco,HURTO A PERSONAS,8
438,2010,Agosto,Festival Internacional del Piano de Santander la IUS,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),17
439,2010,Agosto,Festival Internacional del Piano de Santander la IUS,San Francisco,LESIONES PERSONALES,3
440,2010,Agosto,Festival Internacional del Piano de Santander la IUS,San Francisco,VIOLENCIA INTRAFAMILIAR,3
441,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur,HURTO A ENTIDADES COMERCIALES,1
442,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur,HURTO A PERSONAS,3
443,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
444,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur,LESIONES PERSONALES,2
445,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur,VIOLENCIA INTRAFAMILIAR,1
446,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur Occidente,HURTO A PERSONAS,1
447,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur Occidente,LESIONES PERSONALES,2
448,2010,Agosto,Festival Internacional del Piano de Santander la IUS,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
449,2010,Agosto,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,5
450,2010,Agosto,No Aplica,Cabecera del Llano,HURTO A PERSONAS,20
451,2010,Agosto,No Aplica,Cabecera del Llano,HURTO A RESIDENCIAS,1
452,2010,Agosto,No Aplica,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
453,2010,Agosto,No Aplica,Cabecera del Llano,LESIONES PERSONALES,5
454,2010,Agosto,No Aplica,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1
455,2010,Agosto,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,4
456,2010,Agosto,No Aplica,Centro,HURTO A PERSONAS,18
457,2010,Agosto,No Aplica,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
458,2010,Agosto,No Aplica,Centro,LESIONES PERSONALES,18
459,2010,Agosto,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,1
460,2010,Agosto,No Aplica,García Rovira,HURTO A PERSONAS,2
461,2010,Agosto,No Aplica,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
462,2010,Agosto,No Aplica,García Rovira,LESIONES PERSONALES,4
463,2010,Agosto,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,4
464,2010,Agosto,No Aplica,La Ciudadela,HURTO A PERSONAS,8
465,2010,Agosto,No Aplica,La Ciudadela,HURTO A RESIDENCIAS,1
466,2010,Agosto,No Aplica,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
467,2010,Agosto,No Aplica,La Ciudadela,LESIONES PERSONALES,1
468,2010,Agosto,No Aplica,La Concordia,HURTO A ENTIDADES COMERCIALES,3
469,2010,Agosto,No Aplica,La Concordia,HURTO A PERSONAS,10
470,2010,Agosto,No Aplica,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
471,2010,Agosto,No Aplica,La Concordia,LESIONES PERSONALES,3
472,2010,Agosto,No Aplica,La Concordia,VIOLENCIA INTRAFAMILIAR,2
473,2010,Agosto,No Aplica,La Pedregosa,HURTO A PERSONAS,8
474,2010,Agosto,No Aplica,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
475,2010,Agosto,No Aplica,La Pedregosa,LESIONES PERSONALES,6
476,2010,Agosto,No Aplica,La Pedregosa,VIOLENCIA INTRAFAMILIAR,2
477,2010,Agosto,No Aplica,Lagos del Cacique,EXTORSIÓN,1
478,2010,Agosto,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
479,2010,Agosto,No Aplica,Lagos del Cacique,HURTO A PERSONAS,2
480,2010,Agosto,No Aplica,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
481,2010,Agosto,No Aplica,Morrorico,HURTO A PERSONAS,2
482,2010,Agosto,No Aplica,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
483,2010,Agosto,No Aplica,Morrorico,LESIONES PERSONALES,5
484,2010,Agosto,No Aplica,Morrorico,VIOLENCIA INTRAFAMILIAR,2
485,2010,Agosto,No Aplica,Mutis,HURTO A PERSONAS,4
486,2010,Agosto,No Aplica,Mutis,HURTO A RESIDENCIAS,1
487,2010,Agosto,No Aplica,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
488,2010,Agosto,No Aplica,Mutis,LESIONES PERSONALES,3
489,2010,Agosto,No Aplica,Mutis,VIOLENCIA INTRAFAMILIAR,2
490,2010,Agosto,No Aplica,Nor Oriental,HURTO A RESIDENCIAS,2
491,2010,Agosto,No Aplica,Nor Oriental,LESIONES PERSONALES,1
492,2010,Agosto,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2
493,2010,Agosto,No Aplica,Norte,HOMICIDIO,1
494,2010,Agosto,No Aplica,Norte,HURTO A MOTOCICLETAS,2
495,2010,Agosto,No Aplica,Norte,HURTO A PERSONAS,3
496,2010,Agosto,No Aplica,Norte,HURTO A RESIDENCIAS,1
497,2010,Agosto,No Aplica,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
498,2010,Agosto,No Aplica,Norte,LESIONES PERSONALES,6
499,2010,Agosto,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,8
500,2010,Agosto,No Aplica,Occidental,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
501,2010,Agosto,No Aplica,Occidental,HURTO A PERSONAS,5
502,2010,Agosto,No Aplica,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
503,2010,Agosto,No Aplica,Occidental,LESIONES PERSONALES,2
504,2010,Agosto,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,3
505,2010,Agosto,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,1
506,2010,Agosto,No Aplica,Oriental,HURTO A MOTOCICLETAS,2
507,2010,Agosto,No Aplica,Oriental,HURTO A PERSONAS,13
508,2010,Agosto,No Aplica,Oriental,HURTO A RESIDENCIAS,3
509,2010,Agosto,No Aplica,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),11
510,2010,Agosto,No Aplica,Oriental,LESIONES PERSONALES,5
511,2010,Agosto,No Aplica,Oriental,VIOLENCIA INTRAFAMILIAR,1
512,2010,Agosto,No Aplica,Provenza,HURTO A PERSONAS,2
513,2010,Agosto,No Aplica,Provenza,HURTO A RESIDENCIAS,2
514,2010,Agosto,No Aplica,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
515,2010,Agosto,No Aplica,Provenza,LESIONES PERSONALES,1
516,2010,Agosto,No Aplica,Provenza,VIOLENCIA INTRAFAMILIAR,2
517,2010,Agosto,No Aplica,San Francisco,HURTO A ENTIDADES COMERCIALES,5
518,2010,Agosto,No Aplica,San Francisco,HURTO A MOTOCICLETAS,1
519,2010,Agosto,No Aplica,San Francisco,HURTO A PERSONAS,14
520,2010,Agosto,No Aplica,San Francisco,HURTO A RESIDENCIAS,2
521,2010,Agosto,No Aplica,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
522,2010,Agosto,No Aplica,San Francisco,LESIONES PERSONALES,6
523,2010,Agosto,No Aplica,San Francisco,VIOLENCIA INTRAFAMILIAR,4
524,2010,Agosto,No Aplica,Sur,HURTO A PERSONAS,4
525,2010,Agosto,No Aplica,Sur,VIOLENCIA INTRAFAMILIAR,1
526,2010,Agosto,No Aplica,Sur Occidente,HURTO A PERSONAS,1
527,2010,Agosto,No Aplica,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
528,2010,Agosto,No Aplica,Sur Occidente,LESIONES PERSONALES,1
529,2010,Agosto,No Aplica,Sur Occidente,VIOLENCIA INTRAFAMILIAR,3
530,2010,Diciembre,Año Viejo,Cabecera del Llano,HURTO A PERSONAS,3
531,2010,Diciembre,Año Viejo,Centro,HURTO A PERSONAS,1
532,2010,Diciembre,Año Viejo,García Rovira,LESIONES PERSONALES,1
533,2010,Diciembre,Año Viejo,La Concordia,LESIONES PERSONALES,1
534,2010,Diciembre,Año Viejo,La Pedregosa,HURTO A RESIDENCIAS,1
535,2010,Diciembre,Año Viejo,Mutis,HURTO A PERSONAS,1
536,2010,Diciembre,Año Viejo,Occidental,LESIONES PERSONALES,2
537,2010,Diciembre,Año Viejo,San Francisco,HURTO A MOTOCICLETAS,1
538,2010,Diciembre,Año Viejo,San Francisco,LESIONES PERSONALES,2
539,2010,Diciembre,Año Viejo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
540,2010,Diciembre,Dia de las Velitas,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
541,2010,Diciembre,Dia de las Velitas,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
542,2010,Diciembre,Dia de las Velitas,La Pedregosa,HURTO A RESIDENCIAS,1
543,2010,Diciembre,Dia de las Velitas,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
544,2010,Diciembre,Dia de las Velitas,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
545,2010,Diciembre,Dia de las Velitas,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
546,2010,Diciembre,Dia de las Velitas,Morrorico,LESIONES PERSONALES,1
547,2010,Diciembre,Dia de las Velitas,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
548,2010,Diciembre,Dia de las Velitas,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1
549,2010,Diciembre,Dia de las Velitas,Norte,LESIONES PERSONALES,3
550,2010,Diciembre,Dia de las Velitas,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
551,2010,Diciembre,Dia de las Velitas,Oriental,HURTO A MOTOCICLETAS,1
552,2010,Diciembre,Dia de las Velitas,Oriental,HURTO A PERSONAS,1
553,2010,Diciembre,Dia de las Velitas,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
554,2010,Diciembre,Dia de las Velitas,Oriental,LESIONES PERSONALES,1
555,2010,Diciembre,Dia de las Velitas,Provenza,HURTO A RESIDENCIAS,1
556,2010,Diciembre,Dia de las Velitas,San Francisco,HURTO A PERSONAS,4
557,2010,Diciembre,Dia de las Velitas,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
558,2010,Diciembre,Dia de las Velitas,San Francisco,LESIONES PERSONALES,1
559,2010,Diciembre,Dia de los Inocentes,García Rovira,HOMICIDIO,1
560,2010,Diciembre,Dia de los Inocentes,La Concordia,HURTO A ENTIDADES COMERCIALES,1
561,2010,Diciembre,Dia de los Inocentes,Nor Oriental,LESIONES PERSONALES,1
562,2010,Diciembre,Dia de los Inocentes,Norte,HURTO A PERSONAS,1
563,2010,Diciembre,Dia de los Inocentes,Norte,VIOLENCIA INTRAFAMILIAR,1
564,2010,Diciembre,Dia de los Inocentes,Occidental,HURTO A PERSONAS,1
565,2010,Diciembre,Dia de los Inocentes,Occidental,VIOLENCIA INTRAFAMILIAR,2
566,2010,Diciembre,Dia de los Inocentes,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
567,2010,Diciembre,Dia de los Inocentes,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
568,2010,Diciembre,Domingo,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
569,2010,Diciembre,Domingo,Cabecera del Llano,HURTO A PERSONAS,1
570,2010,Diciembre,Domingo,Cabecera del Llano,HURTO A RESIDENCIAS,1
571,2010,Diciembre,Domingo,Cabecera del Llano,LESIONES PERSONALES,1
572,2010,Diciembre,Domingo,Centro,HOMICIDIO,1
573,2010,Diciembre,Domingo,Centro,HURTO A ENTIDADES COMERCIALES,1
574,2010,Diciembre,Domingo,Centro,HURTO A PERSONAS,1
575,2010,Diciembre,Domingo,Centro,LESIONES PERSONALES,4
576,2010,Diciembre,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,1
577,2010,Diciembre,Domingo,García Rovira,HURTO A PERSONAS,2
578,2010,Diciembre,Domingo,García Rovira,LESIONES PERSONALES,5
579,2010,Diciembre,Domingo,La Ciudadela,HURTO A MOTOCICLETAS,1
580,2010,Diciembre,Domingo,La Ciudadela,HURTO A PERSONAS,1
581,2010,Diciembre,Domingo,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
582,2010,Diciembre,Domingo,La Ciudadela,LESIONES PERSONALES,3
583,2010,Diciembre,Domingo,La Concordia,HURTO A PERSONAS,1
584,2010,Diciembre,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
585,2010,Diciembre,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,1
586,2010,Diciembre,Domingo,La Pedregosa,HURTO A MOTOCICLETAS,1
587,2010,Diciembre,Domingo,Morrorico,HOMICIDIO,1
588,2010,Diciembre,Domingo,Mutis,LESIONES PERSONALES,2
589,2010,Diciembre,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1
590,2010,Diciembre,Domingo,Norte,HURTO A MOTOCICLETAS,1
591,2010,Diciembre,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
592,2010,Diciembre,Domingo,Norte,LESIONES PERSONALES,2
593,2010,Diciembre,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,2
594,2010,Diciembre,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,1
595,2010,Diciembre,Domingo,Oriental,HURTO A ENTIDADES COMERCIALES,1
596,2010,Diciembre,Domingo,Oriental,HURTO A MOTOCICLETAS,1
597,2010,Diciembre,Domingo,Oriental,HURTO A PERSONAS,3
598,2010,Diciembre,Domingo,Oriental,LESIONES PERSONALES,1
599,2010,Diciembre,Domingo,Oriental,VIOLENCIA INTRAFAMILIAR,2
600,2010,Diciembre,Domingo,Provenza,HURTO A PERSONAS,2
601,2010,Diciembre,Domingo,Provenza,HURTO A RESIDENCIAS,2
602,2010,Diciembre,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
603,2010,Diciembre,Domingo,Provenza,LESIONES PERSONALES,1
604,2010,Diciembre,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
605,2010,Diciembre,Domingo,San Francisco,HURTO A PERSONAS,1
606,2010,Diciembre,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),14
607,2010,Diciembre,Domingo,San Francisco,LESIONES PERSONALES,2
608,2010,Diciembre,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
609,2010,Diciembre,Domingo,Sur Occidente,HURTO A MOTOCICLETAS,1
610,2010,Diciembre,Inmaculada Concepcion,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
611,2010,Diciembre,Inmaculada Concepcion,García Rovira,LESIONES PERSONALES,1
612,2010,Diciembre,Inmaculada Concepcion,La Pedregosa,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
